relative_path,type,encoding,description,session_id,subject_id,gesture_id,trial_id,ok,sig_len,fs,n_sig,units,error,scan_batch
Session2/session2_participant43/session2_participant43_gesture8_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,8,6,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture8_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,8,7,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture9_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,9,1,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture9_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,9,2,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture9_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,9,3,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture9_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,9,4,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture9_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,9,5,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture9_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,9,6,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture9_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,9,7,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture10_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,10,1,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture10_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,10,2,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture10_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,10,3,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture10_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,10,4,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture10_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,10,5,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture10_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,10,6,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture10_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,10,7,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture11_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,11,1,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture11_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,11,2,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture11_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,11,3,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture11_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,11,4,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture11_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,11,5,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture11_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,11,6,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture11_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,11,7,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture12_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,12,1,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture12_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,12,2,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture12_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,12,3,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture12_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,12,4,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture12_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,12,5,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture12_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,12,6,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture12_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,12,7,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture13_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,13,1,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture13_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,13,2,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture13_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,13,3,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture13_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,13,4,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture13_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,13,5,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture13_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,13,6,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture13_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,13,7,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture14_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,14,1,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture14_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,14,2,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture14_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,14,3,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture14_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,14,4,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture14_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,14,5,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture14_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,14,6,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture14_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,14,7,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture15_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,15,1,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture15_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,15,2,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture15_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,15,3,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture15_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,15,4,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture15_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,15,5,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture15_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,15,6,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture15_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,15,7,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture16_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,16,1,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture16_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,16,2,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture16_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,16,3,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture16_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,16,4,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture16_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,16,5,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture16_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,16,6,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture16_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,16,7,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture17_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,17,1,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture17_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,17,2,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture17_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,17,3,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture17_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,17,4,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture17_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,17,5,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture17_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,17,6,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant43/session2_participant43_gesture17_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,43,17,7,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant1/session3_participant1_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,1,1,1,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant1/session3_participant1_gesture1_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,1,1,2,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant1/session3_participant1_gesture1_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,1,1,3,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant1/session3_participant1_gesture1_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,1,1,4,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant1/session3_participant1_gesture1_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,1,1,5,True,10240,2048,32,mV,,sample_full_grid
Session3/session3_participant1/session3_participant1_gesture1_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",3,1,1,6,True,10240,2048,32,mV,,sample_full_grid
